PolicyId,EnrollDate,CancelDate,MonthlyPremium
598978,2015-01-21,NULL,45.52
599017,2015-01-05,NULL,30.49
599028,2015-02-06,NULL,23.12
861537,2016-04-21,NULL,26.80
861562,2016-04-21,2016-09-01,11.00
861623,2016-04-21,NULL,22.10
861630,2016-04-21,NULL,41.24
861687,2016-04-21,NULL,23.93
861762,2016-04-21,2016-04-22,16.66
861780,2016-04-21,NULL,29.89
861812,2016-04-21,NULL,31.33
861823,2016-04-21,NULL,13.54
861880,2016-04-21,NULL,37.05
744549,2015-09-20,NULL,33.20
744585,2015-10-15,NULL,16.11
744635,2015-10-01,NULL,18.45
744642,2015-09-20,NULL,18.77
744692,2015-09-21,NULL,31.29
744817,2015-09-21,NULL,13.55
866828,2016-04-30,NULL,22.74
866878,2016-04-30,2016-05-21,32.07
866885,2016-04-30,NULL,21.63
866928,2016-04-30,NULL,21.69
867028,2016-05-01,2016-05-04,28.80
867078,2016-05-01,NULL,19.71
867189,2016-05-30,NULL,39.58
867246,2016-05-01,NULL,16.40
867353,2016-05-02,NULL,36.78
867496,2016-05-02,NULL,29.34
603054,2015-02-09,NULL,40.71
603279,2015-01-12,2016-05-03,20.25
603390,2015-01-12,NULL,9.80
603415,2015-01-12,NULL,38.79
603504,2015-01-12,NULL,33.22
603608,2015-01-12,NULL,31.28
603622,2015-01-12,NULL,18.45
748511,2015-09-27,NULL,42.36
748611,2015-09-27,NULL,32.47
748679,2015-09-28,NULL,23.87
748711,2015-09-28,NULL,27.02
748729,2015-10-27,2016-07-13,31.09
748872,2015-10-27,NULL,16.97
748904,2015-10-27,NULL,14.79
748929,2015-10-22,NULL,34.22
748947,2015-09-28,NULL,35.30
748954,2015-10-27,NULL,28.80
748972,2015-09-28,NULL,24.55
748979,2015-09-28,NULL,45.00
749079,2015-09-28,NULL,20.20
749090,2015-10-23,NULL,35.00
749204,2015-10-14,NULL,20.89
749215,2015-09-28,NULL,27.62
749254,2015-09-28,NULL,20.62
749304,2015-09-29,NULL,27.34
749354,2015-09-29,NULL,11.23
749429,2015-09-29,NULL,19.47
604908,2015-02-04,NULL,29.32
605044,2015-01-15,NULL,26.20
605201,2015-01-15,NULL,19.88
605262,2015-02-03,NULL,15.85
605387,2015-02-14,NULL,34.84
33226,2009-08-13,NULL,44.06
33269,2009-08-18,NULL,26.65
33387,2009-08-30,2016-05-28,33.54
33419,2009-09-02,2016-12-01,32.71
33512,2009-09-12,NULL,14.05
33526,2009-09-15,NULL,26.39
33569,2009-09-18,NULL,35.13
33662,2009-09-29,NULL,13.08
33762,2009-10-09,NULL,23.70
33862,2009-10-20,2016-04-04,13.92
33894,2009-10-23,NULL,62.22
33944,2009-10-28,NULL,20.91
33980,2009-10-31,NULL,24.98
33994,2009-11-02,NULL,21.77
34037,2009-11-07,NULL,15.40
34062,2009-11-10,NULL,11.44
34194,2009-11-23,NULL,34.97
610367,2015-01-24,NULL,38.78
610385,2015-01-24,NULL,25.74
741984,2015-09-16,NULL,18.34
742027,2015-09-16,2016-03-01,19.78
235196,2012-07-27,NULL,20.25
235289,2012-07-27,NULL,43.86
235307,2012-07-27,NULL,29.48
235314,2012-07-27,NULL,23.67
235389,2012-07-27,NULL,62.23
235414,2012-07-27,2016-07-15,21.23
235446,2012-08-30,2016-08-11,23.49
235521,2012-07-28,NULL,19.40
235607,2012-07-28,NULL,17.14
235675,2012-07-28,NULL,24.44
235757,2012-08-26,NULL,17.18
235814,2012-07-29,NULL,11.05
235932,2012-07-30,2016-11-22,32.90
235975,2012-07-30,NULL,31.54
236014,2012-07-30,2016-04-13,28.32
236225,2012-07-30,NULL,61.08
236375,2012-07-31,NULL,24.15
236382,2012-08-30,NULL,26.22
236500,2012-07-31,NULL,19.95
236543,2012-07-31,2016-12-14,20.02
236600,2012-07-31,NULL,47.59
236686,2012-08-01,NULL,20.58
236743,2012-08-01,NULL,12.58
237000,2012-08-01,2016-02-03,22.92
237011,2012-08-01,NULL,26.67
237193,2012-08-02,NULL,20.27
237361,2012-08-24,NULL,21.39
237404,2012-08-03,NULL,20.96
237554,2012-08-03,NULL,28.04
237586,2012-08-03,NULL,23.53
237643,2012-08-03,NULL,22.96
237722,2012-08-04,NULL,14.06
237761,2012-08-04,NULL,20.18
237804,2012-08-04,NULL,8.88
237947,2012-08-05,NULL,17.69
238104,2012-08-06,NULL,47.84
238147,2012-08-06,2016-03-29,22.52
238379,2012-08-07,NULL,32.10
238397,2012-08-07,NULL,9.43
238429,2012-08-07,NULL,22.49
238504,2012-09-07,NULL,18.74
238515,2012-08-07,NULL,21.09
238565,2012-08-31,NULL,27.48
238797,2012-08-08,2016-09-18,21.55
238833,2012-08-08,2016-08-03,65.55
239090,2012-08-09,NULL,27.77
239126,2012-08-09,NULL,20.28
239208,2012-08-09,NULL,22.65
239251,2012-08-09,NULL,13.47
239358,2012-09-09,NULL,12.52
239440,2012-08-10,NULL,55.29
239633,2012-08-29,2016-09-24,13.98
239726,2012-08-11,NULL,27.03
239919,2012-08-12,NULL,30.52
240008,2012-08-13,NULL,56.50
240162,2012-08-13,2016-02-07,35.13
240312,2012-08-31,NULL,51.72
240351,2012-08-14,NULL,31.74
240362,2012-08-14,NULL,19.04
240369,2012-08-14,NULL,16.50
240412,2012-08-14,NULL,23.07
240469,2012-08-14,NULL,12.78
240537,2012-08-14,NULL,15.20
240594,2012-08-14,NULL,17.95
240755,2012-08-15,NULL,18.18
240794,2012-08-15,NULL,23.97
240980,2012-09-04,NULL,22.33
241048,2012-08-16,NULL,43.40
241112,2012-08-16,NULL,43.11
241298,2012-08-17,NULL,28.20
241373,2012-08-17,NULL,12.98
241498,2012-08-17,NULL,41.07
241730,2012-08-18,2016-04-13,16.52
242391,2012-09-15,NULL,36.10
242423,2012-09-21,NULL,19.05
242477,2012-09-16,NULL,40.17
242566,2012-08-21,2016-06-14,20.77
243052,2012-08-22,NULL,11.43
243070,2012-08-22,NULL,23.74
243084,2012-08-23,NULL,14.24
243202,2012-08-23,2016-03-19,19.22
243345,2012-08-23,NULL,39.52
243502,2012-08-24,NULL,15.14
243545,2012-08-24,NULL,31.63
243777,2012-08-25,NULL,15.22
243852,2012-08-25,2016-04-28,26.06
244020,2012-08-26,NULL,11.30
244070,2012-09-26,NULL,43.41
244163,2012-08-27,NULL,42.21
244206,2012-09-24,NULL,31.16
244220,2012-08-27,NULL,42.54
244238,2012-08-27,NULL,25.69
22605,2008-10-11,NULL,25.38
22655,2009-09-02,2016-10-19,45.02
22716,2009-09-09,NULL,17.16
22730,2009-09-09,NULL,30.32
22805,2008-05-23,NULL,33.21
22923,2008-09-22,NULL,60.30
599196,2015-01-05,NULL,40.11
599228,2015-01-05,NULL,22.13
25701,2009-02-14,NULL,30.39
25703,2009-02-14,NULL,21.32
25767,2008-12-12,NULL,48.75
25835,2009-02-19,NULL,38.50
25967,2009-01-03,NULL,34.21
745422,2015-10-18,2016-05-04,21.08
745473,2015-09-22,NULL,14.74
745643,2015-09-22,2016-02-09,28.89
745692,2015-10-13,2016-11-01,22.06
745941,2015-10-19,NULL,29.99
745958,2015-09-22,NULL,33.05
746041,2015-09-23,2016-05-24,20.54
746075,2015-09-23,2016-01-16,35.11
746109,2015-09-23,NULL,20.47
746141,2015-09-23,NULL,18.86
746175,2015-09-23,NULL,25.94
746226,2015-10-21,NULL,33.09
746275,2015-09-23,NULL,17.41
746292,2015-10-22,NULL,35.10
746375,2015-09-23,NULL,45.79
746477,2015-09-23,2016-10-26,32.38
746492,2015-09-23,NULL,37.84
746511,2015-09-23,NULL,11.87
746579,2015-09-23,2016-10-11,32.85
746609,2015-09-24,NULL,15.16
746626,2015-10-13,NULL,22.46
746645,2015-10-22,NULL,27.11
746677,2015-09-24,2016-10-17,33.13
746762,2015-09-24,NULL,18.01
746796,2015-09-24,2016-01-13,16.07
746894,2015-09-24,NULL,36.94
747045,2015-09-24,NULL,28.60
747047,2015-09-24,NULL,33.70
747096,2015-10-11,NULL,42.91
747130,2015-10-16,NULL,31.33
747147,2015-10-21,NULL,45.78
747177,2015-10-25,NULL,20.19
862746,2016-04-23,NULL,41.15
862778,2016-04-23,NULL,29.51
862780,2016-04-23,NULL,12.96
862878,2016-04-23,NULL,25.70
862914,2016-04-23,2016-07-28,15.34
862946,2016-04-23,NULL,24.77
863014,2016-04-23,NULL,32.54
863065,2016-04-23,NULL,20.86
863080,2016-04-24,2016-12-08,24.23
863112,2016-05-20,NULL,11.53
863131,2016-04-24,NULL,24.05
28007,2009-04-22,NULL,28.24
28124,2009-07-20,NULL,43.62
28160,2009-07-23,NULL,14.04
749168,2015-09-28,NULL,25.45
749436,2015-09-29,NULL,14.95
749553,2015-09-29,NULL,20.46
749687,2015-09-29,NULL,21.48
749751,2015-09-29,NULL,21.50
750021,2015-09-30,2016-07-20,35.14
750085,2015-09-30,NULL,34.90
750136,2015-09-30,2016-07-26,31.82
750238,2015-09-30,NULL,11.95
750306,2015-09-30,NULL,9.95
750321,2015-09-30,2016-02-26,43.55
750338,2015-10-28,2016-07-11,18.82
750436,2015-09-30,NULL,8.78
750438,2015-09-30,NULL,25.99
750453,2015-10-14,NULL,20.66
750470,2015-09-30,NULL,33.13
750523,2015-10-01,NULL,15.56
750540,2015-10-01,NULL,41.05
750570,2015-10-20,NULL,15.21
750604,2015-10-01,NULL,16.88
750653,2015-10-01,2016-08-26,20.48
750755,2015-10-28,NULL,20.50
750770,2015-10-01,NULL,25.50
750855,2015-10-01,2016-12-26,19.76
484474,2014-06-23,NULL,35.72
484542,2014-06-18,NULL,17.84
484642,2014-05-23,NULL,31.56
484691,2014-05-23,NULL,31.53
484693,2014-06-22,NULL,15.97
484825,2014-06-23,NULL,19.52
485061,2014-05-29,NULL,51.97
485276,2014-05-24,NULL,14.99
485327,2014-05-24,NULL,17.84
485446,2014-06-27,NULL,44.88
485480,2014-05-25,NULL,43.48
485495,2014-06-14,NULL,9.47
485546,2014-06-23,NULL,36.70
485595,2014-05-25,NULL,11.58
31085,2009-10-14,NULL,35.91
31115,2010-01-08,NULL,13.02
31134,2009-12-11,NULL,75.23
31185,2009-12-17,NULL,31.29
31217,2009-11-16,NULL,13.99
31285,2010-01-11,2016-07-31,24.05
31349,2009-10-26,NULL,21.92
31617,2009-11-21,NULL,34.40
31636,2009-11-23,NULL,28.24
31751,2009-12-07,NULL,86.40
606944,2015-01-18,NULL,10.53
607012,2015-01-18,NULL,18.82
607127,2015-01-19,NULL,31.70
607144,2015-02-16,NULL,18.60
607161,2015-02-07,NULL,31.10
607331,2015-01-19,NULL,29.27
607344,2015-01-19,NULL,14.37
607397,2015-01-19,NULL,10.47
607448,2015-01-19,NULL,38.11
607478,2015-01-19,NULL,15.60
607512,2015-02-16,NULL,21.65
607646,2015-01-19,NULL,20.83
607680,2015-01-20,NULL,37.81
607695,2015-02-16,NULL,12.11
607829,2015-01-20,NULL,38.46
607848,2015-01-20,NULL,28.27
607912,2015-01-21,NULL,12.09
607946,2015-01-20,NULL,18.09
607980,2015-01-20,NULL,62.71
607999,2015-01-20,NULL,24.21
608116,2015-01-20,NULL,59.84
608233,2015-01-20,NULL,10.36
756254,2015-10-11,2016-07-19,34.48
756305,2015-10-11,2016-12-05,23.81
756554,2015-10-12,NULL,21.96
756586,2015-10-12,2016-03-11,23.47
756707,2015-10-12,NULL,14.28
756807,2015-10-12,2016-07-06,28.29
756854,2015-10-12,NULL,43.66
756905,2015-10-12,2016-02-09,24.04
756907,2015-10-12,NULL,34.02
756937,2015-10-12,NULL,26.57
756939,2015-11-02,NULL,30.40
757124,2015-10-13,NULL,23.61
757173,2015-10-13,NULL,28.39
757205,2015-10-13,NULL,34.59
757207,2015-10-13,2016-03-28,13.97
757241,2015-10-13,2016-06-01,21.90
757373,2015-10-14,2016-01-23,16.03
757422,2015-10-13,2016-05-12,113.81
757556,2015-11-10,NULL,14.80
757675,2015-11-12,NULL,31.40
757741,2015-10-14,NULL,13.39
757775,2015-10-14,NULL,12.35
757875,2015-10-14,NULL,36.87
245539,2012-08-31,2016-08-09,16.21
245588,2012-08-31,NULL,43.44
245873,2012-09-01,2016-05-06,81.49
245922,2012-09-01,NULL,9.50
245990,2012-09-01,NULL,28.81
246107,2012-09-02,2016-06-01,14.93
246339,2012-09-04,NULL,29.16
246405,2012-09-04,NULL,33.96
246824,2012-10-04,NULL,15.38
247026,2012-09-07,NULL,32.49
247241,2012-09-06,NULL,23.65
247475,2012-09-07,NULL,17.04
247526,2012-09-07,NULL,25.01
247779,2012-09-08,NULL,30.70
247894,2012-10-08,NULL,23.60
247909,2012-09-08,NULL,17.15
247911,2012-09-09,NULL,20.14
248211,2012-09-10,NULL,16.53
248279,2012-09-10,NULL,28.00
248362,2012-09-10,NULL,21.31
248430,2012-10-03,NULL,31.01
17996,2007-08-12,NULL,65.37
18183,2007-09-11,NULL,17.51
18213,2007-09-20,NULL,69.83
18315,2009-02-26,NULL,27.72
18347,2007-10-02,NULL,21.21
18366,2007-10-09,NULL,22.28
18466,2007-05-17,NULL,45.05
18500,2007-03-15,NULL,11.25
856662,2016-04-11,NULL,21.50
856664,2016-04-13,2016-09-27,23.77
856711,2016-04-12,NULL,18.87
856728,2016-04-12,NULL,22.63
856762,2016-04-15,NULL,35.19
856764,2016-04-12,NULL,12.44
856813,2016-04-12,2016-07-25,40.49
856881,2016-05-01,NULL,23.38
856896,2016-04-12,NULL,23.50
856915,2016-04-12,NULL,18.83
856928,2016-04-12,NULL,11.98
856979,2016-04-12,NULL,26.49
856998,2016-04-12,NULL,14.98
857262,2016-04-13,2016-11-25,20.86
857313,2016-04-13,NULL,33.77
857379,2016-04-13,NULL,13.80
857396,2016-05-12,NULL,20.66
857415,2016-04-13,2016-07-13,23.01
857447,2016-04-13,NULL,25.86
857466,2016-04-13,NULL,21.91
857483,2016-04-13,NULL,17.25
857547,2016-04-13,NULL,20.20
857581,2016-04-26,NULL,85.66
857698,2016-04-13,NULL,38.61
857700,2016-04-13,NULL,34.58
857749,2016-04-13,NULL,22.66
857781,2016-04-15,NULL,30.12
20255,2008-05-14,NULL,25.94
20436,2007-11-07,NULL,55.51
20438,2007-11-07,NULL,35.00
20455,2007-11-13,NULL,60.97
20472,2008-04-22,NULL,66.37
20589,2009-06-19,NULL,16.50
20689,2008-06-26,NULL,52.30
20721,2008-06-02,NULL,43.58
20753,2009-07-29,NULL,51.53
20770,2009-07-02,NULL,24.45
20840,2007-11-23,NULL,31.80
20906,2009-07-08,NULL,32.32
23112,2008-06-01,2016-03-21,20.32
23129,2008-06-03,NULL,45.50
23146,2008-06-08,NULL,13.83
23346,2008-10-21,NULL,23.81
23412,2009-10-09,NULL,24.76
23414,2009-11-08,NULL,17.14
23461,2008-06-21,NULL,60.63
23529,2008-08-03,NULL,29.43
23546,2009-10-14,NULL,44.55
23580,2009-11-16,NULL,28.20
23631,2008-10-23,2016-06-09,77.43
479579,2014-05-12,NULL,22.11
480013,2014-05-13,NULL,37.83
480132,2014-06-03,NULL,30.15
480279,2014-06-10,NULL,27.53
480381,2014-05-14,NULL,28.52
480464,2014-05-14,NULL,39.99
480598,2014-06-09,2016-08-07,12.33
480715,2014-06-14,NULL,31.62
480764,2014-06-16,NULL,19.08
480815,2014-05-15,NULL,25.45
480849,2014-05-15,NULL,35.88
480866,2014-05-15,NULL,18.39
481083,2014-05-15,NULL,33.63
481085,2014-05-15,NULL,22.25
481319,2014-05-16,NULL,45.40
344124,2013-07-07,NULL,12.84
344139,2013-06-25,NULL,37.14
344275,2013-06-26,NULL,60.49
344407,2013-07-24,NULL,15.91
24884,2008-09-11,NULL,23.86
24918,2008-09-18,NULL,34.34
24999,2009-12-09,NULL,57.13
25067,2009-02-12,NULL,54.62
25216,2008-09-25,NULL,27.60
601832,2015-02-01,NULL,27.08
601864,2015-01-09,NULL,26.03
601913,2015-01-09,NULL,33.85
601979,2015-01-09,NULL,28.10
602032,2015-01-29,NULL,24.73
602115,2015-01-10,NULL,8.48
602181,2015-01-10,NULL,27.16
602183,2015-01-21,2016-12-20,22.27
602213,2015-01-10,NULL,18.65
602366,2015-02-07,NULL,25.16
602498,2015-01-10,NULL,32.22
602783,2015-01-11,NULL,17.59
602968,2015-01-11,NULL,37.81
29928,2009-08-16,NULL,59.83
29998,2009-10-19,NULL,53.16
30032,2009-10-22,NULL,18.07
30047,2009-08-19,NULL,29.31
30113,2009-08-25,NULL,19.61
30132,2009-10-23,2016-12-01,52.22
30147,2009-10-24,NULL,66.37
30264,2009-10-06,NULL,15.45
30315,2009-12-02,NULL,48.20
30383,2009-11-09,NULL,33.65
30432,2009-09-08,NULL,30.13
30449,2009-09-10,NULL,37.40
30513,2009-11-13,NULL,44.78
30581,2009-09-14,NULL,54.60
30598,2009-09-15,NULL,39.99
32319,2009-04-15,NULL,25.77
32355,2009-04-22,NULL,31.92
32553,2009-05-29,NULL,35.62
32604,2009-06-05,NULL,11.08
32770,2009-07-01,NULL,22.74
32772,2009-07-01,NULL,21.13
32787,2009-07-03,NULL,41.60
32789,2009-07-03,NULL,27.90
487618,2014-05-30,NULL,10.31
487750,2014-05-30,NULL,11.60
487852,2014-05-30,NULL,42.06
487869,2014-05-30,2016-06-06,16.82
488037,2014-06-25,NULL,8.76
488201,2014-05-30,NULL,15.40
488252,2014-06-19,NULL,52.92
488403,2014-05-31,NULL,59.59
488571,2014-05-31,NULL,48.49
488605,2014-05-31,2016-11-18,34.37
488622,2014-05-31,NULL,31.13
488652,2014-05-31,NULL,25.53
488756,2014-06-01,NULL,39.40
488769,2014-06-01,NULL,19.55
488803,2014-06-01,NULL,18.11
488805,2014-06-01,NULL,18.11
488822,2014-06-01,NULL,42.71
489022,2014-06-01,2016-03-07,10.67
489103,2014-06-21,NULL,46.20
129553,2011-05-17,NULL,18.52
129670,2011-05-18,NULL,35.88
129685,2011-05-18,2016-11-29,24.04
129704,2011-05-18,NULL,12.72
129721,2011-05-18,NULL,13.36
129872,2011-05-19,2016-04-08,21.96
130121,2011-06-09,NULL,15.65
130136,2011-05-20,NULL,18.55
130138,2011-05-20,NULL,28.70
130287,2011-06-10,NULL,15.63
130338,2011-05-21,NULL,37.78
130457,2011-05-23,NULL,21.64
130472,2011-05-22,NULL,11.66
130721,2011-05-23,NULL,21.92
130738,2011-05-24,NULL,33.20
130808,2011-05-24,NULL,24.63
130872,2011-05-24,NULL,34.69
130908,2011-05-24,NULL,31.57
130940,2011-05-24,2016-12-09,26.73
131023,2011-05-25,NULL,22.64
131123,2011-05-25,2016-08-11,20.50
131159,2011-06-14,NULL,14.14
131291,2011-05-26,NULL,25.39
131323,2011-05-26,2016-06-02,12.31
131340,2011-05-26,NULL,20.10
131357,2011-05-26,NULL,16.87
131391,2011-05-26,NULL,33.49
131576,2011-05-27,NULL,41.01
131640,2011-05-27,NULL,76.00
131791,2011-05-28,NULL,30.36
131961,2011-05-30,NULL,28.10
131991,2011-05-30,NULL,22.48
132008,2011-06-11,NULL,22.17
132108,2011-05-31,NULL,30.99
132110,2011-05-31,NULL,67.90
132229,2011-05-31,NULL,54.90
132278,2011-05-31,NULL,14.35
132444,2011-06-01,NULL,31.01
132576,2011-06-01,NULL,35.26
132578,2011-06-01,NULL,40.31
132712,2011-06-02,NULL,25.14
132844,2011-06-02,NULL,25.29
132912,2011-06-03,NULL,36.82
132963,2011-06-03,NULL,23.51
133095,2011-06-03,NULL,14.00
133163,2011-07-02,NULL,39.43
133180,2011-06-04,NULL,17.78
133580,2011-06-06,NULL,22.86
133612,2011-06-06,NULL,54.23
133682,2011-06-28,NULL,61.10
133699,2011-05-21,2016-09-07,17.63
133765,2011-06-07,2016-09-09,32.41
133797,2011-07-07,NULL,20.98
133899,2011-07-13,NULL,24.58
133914,2011-06-08,NULL,25.18
134067,2011-06-08,NULL,43.16
134114,2011-06-09,2016-04-01,38.48
134282,2011-06-09,2016-09-21,69.54
134333,2011-06-10,2016-07-28,15.16
134501,2011-06-11,2016-05-03,16.06
744154,2015-09-24,NULL,14.01
744169,2015-10-16,NULL,9.62
744203,2015-09-19,NULL,11.60
744220,2015-10-17,NULL,29.57
744286,2015-09-19,NULL,30.42
744303,2015-09-19,NULL,24.21
744403,2015-09-20,NULL,22.82
744405,2015-09-20,NULL,20.64
744605,2015-09-20,NULL,24.05
744620,2015-09-20,NULL,24.00
744656,2015-09-20,NULL,30.27
744671,2015-09-21,2016-04-04,44.75
482821,2014-05-19,2016-11-16,25.40
482838,2014-06-17,2016-12-21,65.37
482855,2014-05-19,NULL,29.13
482904,2014-06-19,NULL,35.95
482938,2014-06-09,NULL,31.95
483040,2014-05-20,NULL,16.82
483057,2014-05-20,NULL,35.98
483072,2014-05-20,NULL,19.99
483140,2014-05-20,2016-12-14,13.67
483189,2014-06-20,NULL,32.72
483223,2014-05-20,NULL,57.83
600679,2015-01-07,NULL,28.35
600743,2015-01-07,NULL,17.84
601030,2015-01-08,NULL,24.57
601045,2015-01-08,2016-01-28,14.18
601062,2015-01-08,NULL,19.05
601111,2015-02-03,NULL,25.89
601130,2015-01-08,NULL,15.84
601145,2015-02-13,NULL,36.36
601211,2015-02-02,NULL,44.54
601328,2015-02-07,NULL,50.36
601398,2015-01-08,2016-04-14,31.76
601430,2015-01-08,NULL,17.00
601479,2015-01-08,NULL,19.29
601513,2015-01-09,NULL,21.41
601615,2015-01-09,NULL,47.51
601645,2015-01-09,NULL,16.48
601647,2015-02-04,NULL,13.40
601679,2015-01-09,NULL,23.53
601698,2015-01-09,NULL,31.69
601730,2015-01-09,NULL,52.89
601798,2015-01-09,NULL,22.64
601830,2015-01-09,NULL,14.90
866388,2016-05-23,NULL,20.70
866424,2016-04-29,NULL,23.51
866522,2016-05-29,NULL,31.23
866571,2016-04-30,NULL,38.07
866607,2016-04-30,NULL,16.46
866673,2016-04-30,NULL,18.97
866690,2016-05-26,NULL,23.81
866707,2016-04-30,NULL,36.55
866741,2016-04-30,2016-08-17,54.72
866758,2016-04-30,NULL,27.52
604155,2015-02-13,NULL,11.11
604287,2015-01-14,NULL,25.39
604304,2015-01-14,NULL,31.82
604372,2015-01-14,NULL,35.31
604387,2015-01-14,NULL,43.39
604419,2015-01-14,NULL,29.84
604438,2015-01-14,2016-10-13,15.63
604453,2015-01-28,NULL,33.50
604472,2015-01-14,NULL,38.78
604504,2015-01-14,NULL,9.91
485712,2014-05-26,NULL,17.61
485895,2014-05-27,NULL,11.77
486063,2014-05-27,NULL,19.08
486097,2014-05-27,NULL,20.98
486199,2014-05-27,NULL,34.95
486767,2014-06-19,NULL,33.86
486867,2014-05-28,NULL,29.10
486999,2014-06-14,2016-06-17,25.38
487065,2014-05-29,NULL,28.30
487084,2014-05-29,2016-05-21,39.38
487250,2014-05-29,NULL,42.18
487265,2014-05-29,NULL,49.88
487282,2014-05-29,NULL,25.90
487299,2014-05-29,NULL,16.27
487367,2014-05-29,NULL,27.34
487450,2014-05-29,NULL,77.19
487569,2014-05-29,NULL,17.42
487584,2014-06-24,NULL,42.47
30666,2009-09-21,NULL,30.44
30800,2009-11-24,NULL,30.36
30832,2009-12-27,NULL,21.51
31034,2009-10-07,NULL,65.73
31051,2009-11-08,NULL,23.56
111120,2011-02-15,2016-12-05,17.20
111135,2011-02-15,NULL,63.32
111320,2011-03-18,NULL,19.65
111505,2011-02-17,NULL,29.23
111722,2011-02-18,NULL,48.53
111739,2011-02-18,NULL,34.07
111769,2011-02-18,NULL,23.51
111803,2011-02-18,NULL,20.09
111837,2011-02-19,2016-07-19,20.05
112154,2011-02-21,NULL,28.54
112405,2011-02-22,NULL,68.66
112458,2011-02-22,NULL,12.42
112490,2011-02-22,NULL,31.20
112507,2011-02-22,NULL,48.73
112573,2011-02-22,NULL,18.70
112588,2011-03-24,NULL,11.97
112656,2011-02-23,NULL,43.22
112675,2011-02-23,NULL,43.11
112688,2011-02-23,NULL,18.09
112705,2011-02-23,NULL,39.25
112741,2011-02-23,NULL,16.24
112873,2011-02-23,2016-12-27,38.32
112892,2011-02-24,NULL,43.33
112922,2011-02-24,NULL,30.32
113175,2011-02-25,NULL,37.54
113341,2011-02-26,NULL,21.65
113375,2011-02-26,NULL,32.97
113477,2011-02-27,NULL,26.50
113524,2011-02-27,2016-08-06,40.10
113575,2011-02-27,NULL,31.79
113709,2011-03-21,NULL,22.11
113726,2011-02-28,NULL,28.77
113858,2011-03-01,NULL,31.98
113945,2011-03-01,NULL,38.81
114062,2011-03-01,2016-02-09,23.70
114079,2011-03-01,NULL,17.38
114096,2011-03-02,NULL,21.44
114196,2011-03-02,NULL,21.51
114209,2011-03-02,NULL,19.19
114277,2011-03-02,NULL,15.77
114345,2011-03-03,NULL,53.40
114496,2011-03-03,NULL,27.64
114630,2011-03-04,NULL,76.12
114694,2011-03-04,NULL,19.83
114781,2011-03-05,NULL,16.96
114813,2011-03-05,NULL,20.09
114864,2011-03-05,NULL,38.14
114962,2011-03-06,NULL,26.31
115013,2011-03-06,NULL,17.93
115015,2011-03-06,NULL,16.98
115098,2011-03-07,NULL,12.70
115147,2011-03-07,NULL,26.92
115198,2011-03-07,NULL,38.59
115315,2011-03-08,NULL,49.30
115415,2011-03-08,NULL,23.69
115513,2011-03-08,2016-07-20,19.04
115700,2011-03-09,NULL,14.53
115713,2011-03-09,NULL,37.65
115715,2011-03-09,NULL,55.49
115832,2011-03-10,NULL,24.12
115864,2011-03-10,NULL,33.64
115915,2011-03-10,NULL,19.68
116132,2011-04-13,NULL,60.16
116283,2011-04-09,NULL,17.80
116285,2011-03-31,NULL,47.60
116315,2011-03-12,NULL,13.20
116583,2011-03-14,NULL,18.77
116602,2011-03-14,NULL,41.69
870117,2016-05-06,NULL,12.49
870502,2016-05-11,NULL,32.74
870651,2016-05-07,NULL,16.10
870766,2016-05-13,2016-06-14,27.44
870868,2016-05-08,NULL,16.40
870885,2016-05-08,NULL,32.31
870900,2016-06-06,NULL,19.95
871000,2016-05-08,NULL,17.62
871034,2016-05-08,NULL,30.19
871134,2016-05-09,NULL,22.95
871153,2016-05-09,NULL,33.65
871185,2016-05-09,NULL,12.63
606425,2015-01-17,NULL,21.02
606559,2015-01-17,NULL,25.45
606746,2015-01-18,NULL,17.62
606844,2015-01-18,2016-04-22,14.53
606876,2015-01-18,2016-12-06,22.40
872940,2016-05-12,NULL,14.90
872972,2016-05-12,NULL,17.88
873006,2016-05-12,2016-05-25,27.77
873042,2016-05-12,2016-12-30,30.25
873057,2016-05-12,NULL,26.70
873176,2016-05-12,2016-05-13,32.72
873257,2016-05-12,2016-05-30,23.39
873291,2016-05-12,NULL,16.51
873410,2016-06-07,NULL,18.91
873574,2016-05-13,NULL,20.06
873610,2016-05-13,NULL,18.49
489705,2014-06-02,NULL,34.18
489739,2014-06-02,NULL,23.14
489822,2014-06-03,NULL,38.07
489909,2014-06-24,NULL,18.69
489924,2014-06-03,NULL,29.37
489973,2014-06-03,NULL,26.33
489975,2014-07-01,NULL,23.88
490009,2014-06-03,NULL,36.39
490026,2014-06-03,NULL,60.93
490058,2014-06-03,2016-07-01,33.29
490090,2014-06-03,NULL,36.27
490107,2014-06-03,NULL,58.73
490309,2014-06-29,NULL,16.92
490392,2014-06-04,NULL,26.50
490407,2014-06-04,NULL,28.11
490507,2014-06-04,NULL,21.35
490775,2014-06-04,NULL,30.39
490777,2014-06-04,NULL,26.77
490858,2014-06-04,NULL,21.10
490926,2014-06-05,NULL,9.32
491028,2014-06-05,NULL,39.61
491143,2014-06-05,NULL,16.00
491296,2014-06-05,NULL,66.65
491313,2014-06-05,2016-04-08,63.10
491328,2014-06-05,NULL,28.96
491377,2014-06-26,2016-09-04,7.55
491462,2014-06-06,NULL,8.99
491511,2014-06-06,NULL,30.10
